Zeros_x,Zeros_y,Poles_x,Poles_y
0.5,0.012643678160919603,-0.27575757575757587,-0.006321839080459801
-0.5666666666666668,0.8155172413793104,-0.7303030303030305,0.3160919540229885
-0.5666666666666668,-0.8155172413793104,-0.7303030303030305,-0.3160919540229885
